id,muni_nombre,sede_nombre,direccion,email,naju_nombre,grse_nombre,serv_nombre,latitude,longitude
1721,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA ORTOPÉDICA,11.00798,-74.82784389999999
1722,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA OTORRINOLARINGOLOGÍA,11.00798,-74.82784389999999
1723,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA ORAL,10.9923586,-74.8075602
1724,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0051743,-74.82105969999999
1725,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA VASCULAR Y ANGIOLÓGICA,11.0051743,-74.82105969999999
1726,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA UROLÓGICA,11.0051743,-74.82105969999999
1727,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA ENDOVASCULAR NEUROLÓGICA,11.0051743,-74.82105969999999
1728,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA DE LA MANO,11.0051743,-74.82105969999999
1729,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA DE MAMA Y TUMORES TEJIDOS BLANDOS,11.0051743,-74.82105969999999
1730,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA DERMATOLÓGICA,11.0051743,-74.82105969999999
1731,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA DE TÓRAX,11.0051743,-74.82105969999999
1732,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,CIRUGÍA GASTROINTESTINAL,11.0051743,-74.82105969999999
1733,BARRANQUILLA,CLINICA REINA CATALINA S.A.S.,CALLE 82 No 47-12,calidad@clinicareinacatalina.com,Privada,Quirúrgicos,NEUROCIRUGÍA,11.0051743,-74.82105969999999
1734,BARRANQUILLA,PURA ELISA SERRANO MONROY,CRA 44 72 -131 LOCAL 208,pury1653@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0053048,-74.821435
1735,BARRANQUILLA,PURA ELISA SERRANO MONROY,CALLE 66 # 38 -99 CLUB DE LEONES MONARCA CONS 6 BLOQUE A,pury1653@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0053048,-74.821435
1736,BARRANQUILLA,JORGE ENRIQUE ORTEGA PEREZ,CARRERA 47 No.79-91,pavoortega@gmail.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,11.0053048,-74.821435
1737,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,QUIMIOTERAPIA,11.0053048,-74.821435
1738,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0053048,-74.821435
1739,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0053048,-74.821435
1740,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,HEMATOLOGÍA,11.0053048,-74.821435
1741,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,INFECTOLOGÍA,11.0053048,-74.821435
1742,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,11.0047245,-74.8143786
1743,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0047245,-74.8143786
1744,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,MEDICINA INTERNA,11.0047245,-74.8143786
1745,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,NEUROLOGÍA,11.0022311,-74.81701129999999
1746,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,NUTRICIÓN Y DIETÉTICA,11.0022311,-74.81701129999999
1747,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,ONCOLOGÍA CLÍNICA,10.9935625,-74.8145341
1748,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9936363,-74.8145171
1749,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,PSICOLOGÍA,10.9934855,-74.8145002
1750,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,REUMATOLOGÍA,11.0042711,-74.8131629
1751,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0042711,-74.8131629
1752,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,CIRUGÍA ONCOLÓGICA,11.0042711,-74.8131629
1753,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,GINECOLOGÍA ONCOLÓGICA,11.0042711,-74.8131629
1754,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,ONCOLOGÍA Y HEMATOLOGÍA PEDIÁTRICA,11.0042711,-74.8131629
1755,BARRANQUILLA,"INSTITUTO ONCOHEMTALOGICO BETANIA S.A ""BIO BETANIA S.A.""",Carrera 47 N°82-236,directorsalud@biobetania.com,Privada,Consulta Externa,UROLOGÍA ONCOLÓGICA,11.0042711,-74.8131629
1756,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0042711,-74.8131629
1757,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA OCUPACIONAL,11.0042711,-74.8131629
1758,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0083783,-74.8209916
1759,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,11.0066653,-74.8200118
1760,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0083783,-74.8209916
1761,BARRANQUILLA,IPS SALUD SANTUARIO LIMITADA,CRA 8 No 48-110,saludsantuarioips@hotmail.com,Privada,Consulta Externa,PSICOLOGÍA,11.0083783,-74.8209916
1762,BARRANQUILLA,CARLOS ENRIQUE SAAD CURE,CARRERA 49 C No. 80 - 55 CONS. 104,cardioimagenes@hotmail.es,Privada,Apoyo Diagnóstico y Complementación Terapéutica,DIAGNÓSTICO VASCULAR,11.0083783,-74.8209916
1763,BARRANQUILLA,CARLOS ENRIQUE SAAD CURE,CARRERA 49 C No. 80 - 55 CONS. 104,cardioimagenes@hotmail.es,Privada,Consulta Externa,CARDIOLOGÍA,11.0083783,-74.8209916
1764,BARRANQUILLA,Enrique Ernesto Christiansen Martelo,Calle 66 N 38-99,enriquechma@hotmail.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,11.0083783,-74.8209916
1765,BARRANQUILLA,NAYIBE DEL SOCORRO JULIO CAHUANA,CARRERA 58 # 70 - 129,nayijulio@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0083783,-74.8209916
1766,BARRANQUILLA,HUMBERTO MOLINELLO BLANQUICET,CALLE 80 No.47-43 CONS 7BPISO03 EDIF GEMELLI,hmolinello5@yahoo.es,Privada,Consulta Externa,PSIQUIATRÍA,11.0083783,-74.8209916
1767,BARRANQUILLA,ANGELA MARIA VASQUEZ DE SALAS,CRA 50 No.84-115 CONS 1A,olfufu@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0060751,-74.8207609
1768,BARRANQUILLA,PEDRO CLAVER GOMEZ MENDEZ,CARRERA 45 # 84-176 CONSULTORIO 102,pgomezmendez@hotmail.com,Privada,Consulta Externa,PSIQUIATRÍA,11.0060751,-74.8207609
1769,BARRANQUILLA,CHAFIT CHAIN GOMEZ,CALLE 80 No.47-43 CONS 7B PISO 03,chchain08@yahoo.es,Privada,Consulta Externa,PSIQUIATRÍA,11.0060751,-74.8207609
1770,BARRANQUILLA,LUIS EDUARDO TORRES VARONA,CALLE 85 N 50 159 CONS 413- EDIFICIO QUANTUM TOWER,luistorresva@hotmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9507086,-74.7997226
1771,BARRANQUILLA,FERNANDO URIBE DE CASTRO,CARRERA 49C No.80-125 CONS 104,furibedc@hotmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,10.9507086,-74.7997226
1772,BARRANQUILLA,SANDRA CARRILLO GARCIA,CALLE 85 No.50-37 CONS 303,sacarrillo1967@gmail.com,Privada,Consulta Externa,GINECOBSTETRICIA,10.9507086,-74.7997226
1773,BARRANQUILLA,MARTHA LUCIA LAFAURIE JANET,CARRERA 50 No.84-115 CONS 1A,marthalafaurie73@gmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0066653,-74.8200118
1774,BARRANQUILLA,BASILIO HENRIQUEZ TEJEDA,Calle 78 No. 57-215 Cons 305,ciruplasticos@gmail.com,Privada,Consulta Externa,CIRUGÍA DE MANO,11.0066653,-74.8200118
1775,BARRANQUILLA,BASILIO HENRIQUEZ TEJEDA,Calle 78 No. 57-215 Cons 305,ciruplasticos@gmail.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,11.0066653,-74.8200118
1776,BARRANQUILLA,MARTHA CECILIA ALONSO OSORIO,CALLE 80 NO. 49 C 15 CONSULTORIO 403,mcaosorio9031@gmail.com,Privada,Consulta Externa,PSIQUIATRÍA,11.0066653,-74.8200118
1777,BARRANQUILLA,Francisco Jose Diaz Logreira,Calle 80 No 47-43  consultorio 8A  2do piso,fcodiaz1965@gmail.com,Privada,Consulta Externa,CIRUGÍA ORAL,11.0066653,-74.8200118
1778,BARRANQUILLA,ALEXIS JOSE FLOREZ PALACIN,CARRERA 45 No.80-168,alexisflorezpalacin1956@gmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0065942,-74.8199111
1779,BARRANQUILLA,ANTONIA BAENA DIETES,CALLE 72 No.41B-54,nuevavisionoptica@hotmail.com,Privada,Consulta Externa,OPTOMETRÍA,11.0065942,-74.8199111
1780,BARRANQUILLA,MARTHA CELIA BERTERAME BARQUIN,CARRERA 51B No 80-58 - CONSULTORIO 401,marberterame5@gmail.com,Privada,Consulta Externa,ODONTOPEDIATRÍA,11.0065942,-74.8199111
1781,BARRANQUILLA,WILLIAM DE JESUS HURTADO TORO,CRA 50 No 80-18 consultorio 325 CENTRO MEDICO UNIMEC,williamdejesus55@yahoo.com.co,Privada,Consulta Externa,GINECOBSTETRICIA,11.0155028,-74.8280083
1782,BARRANQUILLA,jose antonio obregon janica,carrera 45 # 84-77,jobregon18@yahoo.com,Privada,Consulta Externa,MEDICINA ALTERNATIVA Y COMPLEMENTARIA - HOMEOPÁTICA,11.0082897,-74.8218255
1783,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,11.0082897,-74.8218255
1784,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0082897,-74.8218255
1785,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FONOAUDIOLOGÍA Y/O TERAPIA DEL LENGUAJE,11.0082897,-74.8218255
1786,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TAMIZACIÓN DE CÁNCER DE CUELLO UTERINO,11.0082897,-74.8218255
1787,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Consulta Externa,OPTOMETRÍA,11.0082897,-74.8218255
1788,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Consulta Externa,PSICOLOGÍA,11.0082897,-74.8218255
1789,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0082897,-74.8218255
1790,BARRANQUILLA,LABORATORIO QUIMICO CLINICO SAS,CARRERA 53 No 64-28 LOCAL 101 102 201 202,,Privada,Protección Especifica y Detección Temprana,PROTECCIÓN ESPECÍFICA - VACUNACIÓN,11.0082897,-74.8218255
1791,BARRANQUILLA,NEUROCENTRO LTDA,CARRERA 49 C No 80-125 CONS 509,neurocentroltda@yahoo.com,Privada,Consulta Externa,NEUROLOGÍA,11.0155028,-74.8280083
1792,BARRANQUILLA,NEUROCENTRO LTDA,CARRERA 49 C No 80-125 CONS 509,neurocentroltda@yahoo.com,Privada,Consulta Externa,NEUROCIRUGÍA,11.0155028,-74.8280083
1793,BARRANQUILLA,CENTRO DIAGNOSTICO SAS,CALLE 76 NO 57-10 LOCAL 17 Y 19,cdiagnostico@metrotel.net.co,Privada,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,11.0065942,-74.8199111
1794,BARRANQUILLA,CENTRO DIAGNOSTICO SAS,CALLE 76 NO 57-10 LOCAL 17 Y 19,cdiagnostico@metrotel.net.co,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.0065942,-74.8199111
1795,BARRANQUILLA,CENTRO DIAGNOSTICO SAS,CALLE 76 NO 57-10 LOCAL 17 Y 19,cdiagnostico@metrotel.net.co,Privada,Consulta Externa,MEDICINA GENERAL,11.0065942,-74.8199111
1796,BARRANQUILLA,CENTRO DIAGNOSTICO SAS,CALLE 76 NO 57-10 LOCAL 17 Y 19,cdiagnostico@metrotel.net.co,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0038849,-74.8167313
1797,BARRANQUILLA,Jorge Eliecer Alvarado Atencio,Calle 80 No. 47-43 Consul 5A edificio Gemeli,dralvarado17@gmail.com,Privada,Consulta Externa,CIRUGÍA VASCULAR,10.9884521,-74.7975563
1798,BARRANQUILLA,FRANCIA ELIZA RINCON RODRIGUEZ,CARRERA 49C #80-125 CONSULTORIO 409,franciarr@hotmail.com,Privada,Consulta Externa,MEDICINA FÍSICA Y REHABILITACIÓN,10.9884521,-74.7975563
1799,BARRANQUILLA,FRANK CARLOS CURE PEREZ,Cll 85 # 50 - 159. Edf Quatum Tower Consultorio # 816,info@frankcureperez.com,Privada,Consulta Externa,CIRUGÍA GENERAL,10.9784301,-74.836491
1800,BARRANQUILLA,BORIS BASILIO HENRIQUEZ GONZALEZ,CALLE 78 57 - 215 CONS 305,drhenriquez@yahoo.com,Privada,Consulta Externa,CIRUGÍA PLÁSTICA Y ESTÉTICA,10.9778179,-74.840374
1801,BARRANQUILLA,FABIAN ANTONIO MEZA SIERRA,CARRERA 47 No.79-91,gastromeza@yahoo.com,Privada,Consulta Externa,GASTROENTEROLOGÍA,11.0018873,-74.8078441
1802,BARRANQUILLA,PATSY DEL SOCORRO PEREZ NUÑEZ,carrera 47 No 79 - 101 Consultorio 3,papenu92@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0018873,-74.8078441
1803,BARRANQUILLA,LOURDES ESTHER CASTILLO JIMENEZ,CRA 58 # 70 - 129 CONS 311,lulocj1217@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0083073,-74.8045593
1804,BARRANQUILLA,JUAN JAIRO GARCES ESTRADA,carrera 47 No 79 - 101 Consultorio 1,garcesestrada3830@hotmail.com,Privada,Consulta Externa,ORTODONCIA,11.0083073,-74.8045593
1805,BARRANQUILLA,HUGO ALFONSO AHUMADA HEMER,CARRERA 48 No.70-139 PISO 06 CONS 606,hahumals@hotmail.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,10.9924589,-74.80774219999999
1806,BARRANQUILLA,edgar enrique santiago munoz,carrera 50 # 80 - 260 loc 3,esantiagom@hotmail.com,Privada,Consulta Externa,ENDODONCIA,11.0038765,-74.8167623
1807,BARRANQUILLA,edgar enrique santiago munoz,carrera 50 # 80 - 260 loc 3,esantiagom@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0059153,-74.81950719999999
1808,BARRANQUILLA,CAMPO ELIAS LADRON DE GUEVARA JIMENEZ,CRA 41 No.65B-42,CAMPO-24@HOTMAIL.COM,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0018873,-74.8078441
1809,BARRANQUILLA,NINFA DEL CARMEN STAND GARCIA,CARRERA 43 # 85 - 18 LOCAL 2,nstand@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,FISIOTERAPIA,11.0018873,-74.8078441
1810,BARRANQUILLA,Laboratorio Harper Ltda (Sede Norte),Carrera 48 No. 75 -82,laboratorioharper@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TOMA DE MUESTRAS DE LABORATORIO CLÍNICO,11.000514,-74.81390259999999
1811,BARRANQUILLA,LABORATORIO HARPER LTDA,CARRERA 38 No 58-88,laboratorioharper@hotmail.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,LABORATORIO CLÍNICO,11.000514,-74.81390259999999
1812,BARRANQUILLA,Laboratorio Harper Ltda (Sede Norte),Carrera 48 No. 75 -82,laboratorioharper@hotmail.com,Privada,Consulta Externa,ENDOCRINOLOGÍA,11.0017667,-74.817047
1813,BARRANQUILLA,Laboratorio Harper Ltda (Sede Norte),Carrera 48 No. 75 -82,laboratorioharper@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0041072,-74.80698129999999
1814,BARRANQUILLA,Laboratorio Harper Ltda (Sede Norte),Carrera 48 No. 75 -82,laboratorioharper@hotmail.com,Privada,Consulta Externa,PEDIATRÍA,11.0041072,-74.80698129999999
1815,BARRANQUILLA,Laboratorio Harper Ltda (Sede Norte),Carrera 48 No. 75 -82,laboratorioharper@hotmail.com,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0020165,-74.8126722
1816,BARRANQUILLA,LABORATORIO HARPER LTDA,CARRERA 38 No 58-88,laboratorioharper@hotmail.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0067476,-74.80965429999999
1817,BARRANQUILLA,LABORATORIO HARPER LTDA,CARRERA 38 No 58-88,laboratorioharper@hotmail.com,Privada,Consulta Externa,MEDICINA DEL TRABAJO Y MEDICINA LABORAL,11.0067476,-74.80965429999999
1818,BARRANQUILLA,ANA LUCIA GOMEZ TABOADA,calle 78 #57-215 cons 503,anlugota@hotmail.com,Privada,Consulta Externa,ORTODONCIA,11.0026504,-74.8200755
1819,BARRANQUILLA,ORLANDO JOSE JABBA GALINDO,Calle 78 N. 57 - 215 Consultorio 408 Unidad Medica Villa Country,ojabba63@hotmail.com,Privada,Consulta Externa,ORTOPEDIA Y/O TRAUMATOLOGÍA,11.0026504,-74.8200755
1820,BARRANQUILLA,ADOLFO GIL JAIMES,CARRERA 49D No.95-37,biomedal1@yahoo.es,Privada,Apoyo Diagnóstico y Complementación Terapéutica,TERAPIA ALTERNATIVA BIOENERGÉTICA,11.0026504,-74.8200755
1821,BARRANQUILLA,ADOLFO GIL JAIMES,CARRERA 49D No.95-37,biomedal1@yahoo.es,Privada,Consulta Externa,MEDICINA GENERAL,11.0021119,-74.8007075
1822,BARRANQUILLA,ADOLFO GIL JAIMES,CARRERA 49D No.95-37,biomedal1@yahoo.es,Privada,Consulta Externa,MEDICINAS ALTERNATIVAS - HOMEOPATÍA,11.0021119,-74.8007075
1823,BARRANQUILLA,ADOLFO GIL JAIMES,CARRERA 49D No.95-37,biomedal1@yahoo.es,Privada,Consulta Externa,MEDICINAS ALTERNATIVAS - MEDICINA TRADICIONAL CHINA,11.0010834,-74.81456589999999
1824,BARRANQUILLA,Orlando Alfredo Herrera Ariza,Carrera 44 # 72 - 107 consultorio 204,orlandoherreariza@hotmail.com,Privada,Consulta Externa,ODONTOLOGÍA GENERAL,11.0155028,-74.8280083
1825,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.0155028,-74.8280083
1826,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - NO IONIZANTES,11.005053,-74.8023127
1827,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Consulta Externa,ANESTESIA,11.005053,-74.8023127
1828,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Consulta Externa,OFTALMOLOGÍA,10.9988438,-74.8127179
1829,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Consulta Externa,OPTOMETRÍA,10.9988438,-74.8127179
1830,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Consulta Externa,PSICOLOGÍA,10.9988438,-74.8127179
1831,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,11.0039959,-74.81770139999999
1832,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Quirúrgicos,CIRUGÍA OFTALMOLÓGICA,11.0039959,-74.81770139999999
1833,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Quirúrgicos,CIRUGÍA OTORRINOLARINGOLOGÍA,11.0047953,-74.8208796
1834,BARRANQUILLA,CLINICA CARRIAZO S.A,CALLE 86 No 49C-69,direccionoperativa@carriazo.com,Privada,Quirúrgicos,OTRAS CIRUGÍAS,11.0047953,-74.8208796
1835,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,SERVICIO FARMACÉUTICO,11.000294,-74.81066899999999
1836,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Apoyo Diagnóstico y Complementación Terapéutica,IMÁGENES DIAGNOSTICAS - IONIZANTES,11.0003022,-74.8072029
1837,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Consulta Externa,MEDICINA GENERAL,11.0047297,-74.80271479999999
1838,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Consulta Externa,OFTALMOLOGÍA,11.0030687,-74.8272908
1839,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Consulta Externa,OPTOMETRÍA,11.0139146,-74.81584149999999
1840,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Consulta Externa,PSICOLOGÍA,11.0011419,-74.8145553
1841,BARRANQUILLA,NOVAVISION CLINICA LASER S.A.,CALLE 87 No. 49C - 58,direccionoperativa@carriazo.com,Privada,Consulta Externa,OTRAS CONSULTAS DE ESPECIALIDAD,11.0011419,-74.8145553
